user,day,label,logon_count,logon_offhours,logon_first_hour,logon_last_hour,device_connects,device_offhours,file_count,file_unique,file_offhours,file_exe,file_to_removable,file_ext_doc,file_ext_docx,file_ext_pdf,file_ext_zip,file_ext_jpg,file_ext_txt,file_ext_csv,email_count,email_external,email_attachments,email_attach_bytes,http_count,http_offhours,http_job_sites,http_leak_sites,http_malware_sites,http_cloud_upload,file_count_z,file_offhours_z,file_exe_z,file_to_removable_z,device_connects_z,device_offhours_z,logon_offhours_z,http_count_z,email_external_z,email_attach_bytes_z,logon_offhours_dt_z,device_offhours_dt_z,file_offhours_dt_z,file_count_dt_z,device_connects_dt_z,http_count_dt_z,o,c,e,a,n
AMJ0297,2010-04-19,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24661.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5928858140099902,-0.16740597330719897,0.0,0.0,0.0,0.0,0.0,0.0,16,43,50,18,28
AMW0392,2010-05-16,0,2,2,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,257418.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1984814263826453,0.0,0.6067148551756645,0.002284070818995068,0.5542640350010768,0.0,0.0,0.0,0.0,0.0,47,47,22,44,26
MPM0220,2010-06-15,0,8,5,3,21,14.0,4.0,45.0,45.0,19.0,1.0,45.0,28.0,0.0,7.0,2.0,5.0,2.0,0.0,11.0,0.0,4.0,419157.0,114.0,0.0,0.0,0.0,0.0,0.0,1.7199919066400575,2.8141435325162396,2.1984785263941222,1.7199919066400575,1.1463992247411188,1.5719806707282609,2.092052657543206,0.21394720957543412,-1.2929143505137815,1.39813569485289,2.004482878939614,1.5290592498031637,2.807828343917293,2.1258498459979593,1.663481857431339,0.18257413821602092,35,20,42,22,20
RHP0484,2010-07-21,0,2,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,421669.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257417966221626,1.053696285087575,-0.47083643332179403,0.0,0.0,0.0,0.0,0.0,0.18257417966221626,35,37,24,16,31
ESH0135,2010-08-11,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34542.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480954746217073,0.3371407105609802,0.0,0.0,0.0,0.0,0.0,0.0,35,22,32,44,28
CCR0863,2010-03-04,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,345092.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963725464841438,-2.198213115680515,0.0,0.0,0.0,0.0,0.0,0.0,20,30,37,14,29
DIB0081,2010-07-15,0,3,0,8,16,4.0,0.0,12.0,12.0,0.0,0.0,12.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,9.0,1.0,6.0,253674.0,95.0,0.0,9.0,0.0,0.0,0.0,0.6929475554722694,0.0,-0.18257318584053256,0.6929475554722694,1.0024475489737432,0.0,0.0,0.0,-0.4946974396526263,-0.5665130025691301,0.0,0.0,0.0,0.6929475554722694,1.0024475489737432,0.0,34,45,14,28,33
IBB0696,2010-02-15,0,1,0,7,16,4.0,0.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27340.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0770323814272134,0.0,0.0,1.0770323814272134,2.514267817054215,0.0,0.0,0.0,1.3904406743136628,0.03923777158582711,0.0,0.0,0.0,1.0770323814272134,2.514267817054215,0.0,47,13,36,16,33
MDM0976,2010-05-28,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,340629.0,114.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0105077610183577,0.7068103587037637,0.0,0.0,0.0,0.0,0.0,0.0,41,40,38,20,31
OCS0865,2010-04-14,0,2,0,7,17,1.0,0.0,7.0,7.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,7.0,6.0,465762.0,162.0,0.0,0.0,0.0,0.0,3.0,1.4199420807816134,0.0,-0.26276810069591844,1.4199420807816134,-1.1463984780193421,0.0,0.0,0.0,0.02813141284526383,0.1934182146535652,0.0,0.0,0.0,1.4199420807816134,-1.1463984780193421,0.0,29,24,43,35,32
IBP0883,2010-10-26,0,2,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,118112.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4396957052788242,0.18257415250172812,0.496467808428233,1.3040357201158206,-0.4396957052788242,0.0,0.0,0.0,0.0,0.0,30,25,15,11,17
TDS0984,2010-07-20,0,2,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,275955.0,95.0,0.0,0.0,0.0,11.0,0.0,-0.6369597012991738,-0.2627690980463391,-0.1825731858405326,-0.6369597012991738,-0.5928862534023011,-0.2627681006959183,-0.4272200401241471,0.0,-1.4969531827011486,0.03281149643679222,0.0,0.0,0.0,-0.6831438965522278,-0.639008775423892,0.0,39,39,15,40,38
RAM0447,2010-10-04,0,2,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5695861934649492,0.0,-0.8027713608116088,-2.5500917479821594,0.0,0.0,0.0,0.0,0.0,0.0,35,12,23,45,39
MJS0890,2010-08-24,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,89196.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0175575698869437,-0.15472480503115285,0.0,0.0,0.0,0.0,0.0,0.0,10,26,16,11,29
RHL0992,2010-07-16,1,2,0,9,21,3.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,1.0,243165.0,103.0,20.0,5.0,0.0,0.0,0.0,1.256959262350054,-0.5134547907802847,0.0,1.256959262350054,1.1438832497436038,-0.5607643495695183,0.0,3.7931915568070953,1.1572862947591176,-0.7221668803648624,0.0,-0.5607643495695183,-0.5134547907802847,1.256959262350054,1.1438832497436038,3.7931915568070953,36,10,39,37,36
LFS0071,2010-06-10,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,331666.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8008023068880232,1.4967411900237881,0.0,0.0,0.0,0.0,0.0,0.0,48,31,14,17,25
JCR0921,2010-10-05,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,219788.0,95.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12176428824321107,-0.8097059029247246,0.0,0.0,0.0,0.0,0.0,0.0,47,46,31,40,34
MIM0712,2010-04-05,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30697.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5424034759772882,0.013782501668780959,0.0,0.0,0.0,0.0,0.0,0.0,16,15,39,23,22
JCR0770,2010-09-21,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,83296.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2361044822687746,-0.3169117832762779,0.0,0.0,0.0,0.0,0.0,0.0,40,47,24,21,27
CCM0855,2010-09-20,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,424146.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3101707620062246,-0.812433843431002,0.0,0.0,0.0,0.0,0.0,0.0,31,24,19,36,29
IBP0883,2010-08-11,0,2,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,60703.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4396957052788242,0.18257415250172812,-1.1498009206110433,-1.0610396362532348,-0.4396957052788242,0.0,0.0,0.0,0.0,0.0,30,25,15,11,17
MJM0510,2010-08-30,0,2,0,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,48059.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12453105141206434,-2.1503300631978846,0.0,0.0,0.0,0.0,0.0,0.0,32,33,22,18,39
SDO0170,2010-09-14,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,11.0,367894.0,162.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7049995865206317,-0.8575671912072077,0.0,0.0,0.0,0.0,0.0,0.0,35,47,22,45,26
GCC0945,2010-04-12,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24552.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204157041217413,-0.18113135558629484,0.0,0.0,0.0,0.0,0.0,0.0,30,39,18,25,27
IWM0816,2010-06-23,0,2,0,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,322806.0,95.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407434774392549,1.7080850124826639,0.0,0.0,0.0,0.0,0.0,0.0,35,42,50,44,28
BDV0168,2010-08-10,1,2,1,4,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2.0,486813.0,167.0,5.0,2.0,1.0,0.0,0.0,-0.25894399816084845,-0.25894399816084845,0.0,-0.25894399816084845,0.27846008795623783,0.27846008795623783,1.996129878262417,1.0017476155166178,1.0958268483575884,0.7526325122445097,1.996129878262417,0.27846008795623783,-0.25894399816084845,-0.25894399816084845,0.27846008795623783,1.0017476155166178,45,31,19,21,31
GHL0460,2010-03-11,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21095.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204157041217413,-0.2786851482386579,0.0,0.0,0.0,0.0,0.0,0.0,21,37,24,17,35
HXL0968,2010-09-15,1,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,49418.0,17.0,0.0,4.0,0.0,0.0,0.0,-1.155068837465887,0.0,0.0,-1.155068837465887,-2.041026689679177,0.0,0.0,1.592130568934563,2.008313294189375,0.8904380684978588,0.0,0.0,0.0,-1.155068837465887,-2.041026689679177,1.592130568934563,45,21,35,40,34
EGD0409,2010-07-13,0,2,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,220847.0,95.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0374428800199123,-1.1531552661616364,0.0,0.0,0.0,0.0,0.0,0.0,39,40,22,35,33
DMG0358,2010-06-10,0,3,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,324071.0,114.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8609067897805487,0.0,1.8427971100224703,0.13497857793469686,-1.8609067897805487,0.0,0.0,0.0,0.0,0.0,19,39,14,25,29
TRK0914,2010-08-25,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,273385.0,95.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2396764408197587,0.05238819038335651,0.0,0.0,0.0,0.0,0.0,0.0,40,19,14,33,30
UFK0208,2010-09-20,0,2,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5.0,447009.0,143.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393025778309786,0.49075846301741244,0.0,0.0,0.0,0.0,0.0,0.0,18,34,22,23,30
IBM0671,2010-05-18,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,314853.0,95.0,0.0,0.0,0.0,2.0,0.0,-0.7055582376842612,0.0,0.0,-0.7055582376842612,-0.7328270347204401,0.0,0.0,0.0,0.2995805102234447,0.6137199730052257,0.0,0.0,0.0,-0.7055582376842612,-0.7328270347204401,0.0,50,46,38,35,31
SMB0804,2010-02-22,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,149031.0,95.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9955762090183372,-3.420513953755153,0.0,0.0,0.0,0.0,0.0,0.0,38,10,19,36,33
MDH0686,2010-01-10,0,2,2,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,283641.0,95.0,95.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4907201951294375,0.0,0.8455113594558763,1.1890381206489478,0.0,0.0,0.0,0.0,0.0,0.0,37,43,31,20,38
MOS0047,2010-07-29,1,5,1,7,23,4.0,1.0,6.0,6.0,4.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,218284.0,115.0,0.0,0.0,0.0,0.0,0.0,-0.5227460391927001,-0.43557367860970736,-0.2627681006959183,-0.5227460391927001,-0.7286873954085965,-0.986076674674555,-1.1790021527266585,-0.32673202398744633,-0.9548767813041024,-3.0511903340503115,-1.1790021527266585,-0.986076674674555,-0.43557367860970736,-0.5227460391927001,-0.7286873954085965,-0.32673202398744633,49,39,24,34,23
HXL0968,2010-09-13,1,1,0,7,16,2.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,75379.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2893527952860429,0.0,0.0,1.2893527952860429,-0.030356397566397013,0.0,0.0,-0.17471775655473537,4.516220862609013,3.0197339594157433,0.0,0.0,0.0,1.2893527952860429,-0.030356397566397013,-0.17471775655473537,45,21,35,40,34
MOP0763,2010-04-06,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,98780.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2433066731791342,0.7803009540208257,0.0,0.0,0.0,0.0,0.0,0.0,43,41,22,20,33
HCL0113,2010-01-28,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,246584.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522647664171815,-0.18607302235664774,0.0,0.0,0.0,0.0,0.0,0.0,43,22,40,39,34
MOS0047,2010-08-26,1,4,2,0,15,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,383149.0,114.0,0.0,0.0,0.0,0.0,0.0,-1.2015146529173035,-0.9087187794285196,-0.2627681006959183,-1.2015146529173035,-0.9975455821004695,-0.058341665309825146,-0.2274376704200828,-0.39067156031942063,-1.3037815929506704,1.3095420311662567,-0.2274376704200828,-0.058341665309825146,-0.9087187794285196,-1.2015146529173035,-0.9975455821004695,-0.39067156031942063,49,39,24,34,23
AAF0535,2010-08-10,1,1,0,9,17,5.0,0.0,11.0,11.0,0.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,106796.0,29.0,0.0,1.0,0.0,0.0,1.0,4.522584107922673,0.0,-0.26276810069591844,4.522584107922673,1.4057764902049434,0.0,0.0,-1.0951657587412384,-0.294458932387556,0.2898630095007619,0.0,0.0,0.0,4.522584107922673,1.4057764902049434,-1.0951657587412384,17,21,36,33,31
CLH0703,2010-07-21,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17618.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204157041217413,-1.0207240117399936,0.0,0.0,0.0,0.0,0.0,0.0,48,41,47,28,29
KSH0569,2010-01-21,0,1,0,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,248170.0,95.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8988964114529037,0.12008571109033456,0.0,0.0,0.0,0.0,0.0,0.0,15,39,23,14,22
JDF0593,2010-05-17,0,2,0,8,18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16164.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.6560245557135597,0.0,0.0,-0.6560245557135597,-0.7535927326551103,-0.22220215327323842,-0.5120018418020045,0.18257408583511048,-0.4396957052788242,-1.08103958862382,-0.4396957052788242,-0.26276810069591844,0.0,-0.6560245557135599,-2.2100219531849667,0.0,30,45,11,41,29
AMR0400,2010-06-04,0,1,0,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,242186.0,95.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5040558628969023,-0.19415417119231035,0.0,0.0,0.0,0.0,0.0,0.0,19,16,47,28,28
SGB0140,2010-08-20,0,2,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8597748268750431,-0.32146852564407347,0.0,0.0,0.0,0.0,0.0,0.0,50,45,40,16,24
BDV0168,2010-06-16,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,4.0,405609.0,162.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3332138930729542,-1.150943624033026,0.0,0.0,0.0,0.0,0.0,0.0,45,31,19,21,31
CQH0730,2010-08-09,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,371766.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9380287836739598,-1.6911343892405157,0.0,0.0,0.0,0.0,0.0,0.0,21,18,37,49,27
JJB0700,2010-01-22,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33191.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.50323509792479,0.6290245459285367,0.0,0.0,0.0,0.0,0.0,0.0,15,19,39,37,28
HPM0986,2010-08-26,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,435314.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141645471652238,0.4549433852724901,0.0,0.0,0.0,0.0,0.0,0.0,41,36,38,23,24
ESJ0670,2010-07-29,0,1,0,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,331175.0,95.0,0.0,0.0,0.0,3.0,0.0,-0.6353761510912115,-0.26250339069733947,-0.18257318584053253,-0.6353761510912115,-0.5525054882962419,-0.24839851272827768,-0.5033857446067965,0.0,2.173164158957216,0.9067315992896794,0.0,0.0,0.0,-0.5796569277709945,-0.5103960230046414,0.0,42,31,15,40,24
ZSB0649,2010-09-03,0,1,0,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,94069.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18805793562164183,0.6537177948055499,0.0,0.0,0.0,0.0,0.0,0.0,23,25,36,14,26
HCW0419,2010-04-23,0,2,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,270405.0,95.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8990294396732846,0.3671245044431823,0.0,0.0,0.0,0.0,0.0,0.0,40,21,35,34,35
ONW0083,2010-02-17,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,266103.0,95.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088862401569451,0.3102952350372784,0.0,0.0,0.0,0.0,0.0,0.0,46,30,25,30,26
SAH0599,2010-10-22,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24852.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051074474199998,-0.35304366079843835,0.0,0.0,0.0,0.0,0.0,0.0,13,22,44,18,22
EMW0772,2010-10-21,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,97446.0,29.0,0.0,1.0,0.0,0.0,0.0,-0.24497673774818407,0.0,0.0,-0.24497673774818407,-0.6594078845703255,0.0,0.0,0.0,-0.1825739858352746,0.6363588966700849,0.0,0.0,0.0,-0.24497673774818407,-0.6594078845703255,0.0,46,41,20,12,28
TVS0006,2010-01-29,0,2,0,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,32.0,816141.0,285.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5018907513151906,-0.20692629429047218,0.0,0.0,0.0,0.0,0.0,0.0,43,43,37,20,41
ELT0769,2010-09-07,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,34803.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348714536397853,-3.3801352969397134,0.0,0.0,0.0,0.0,0.0,0.0,19,20,20,27,35
IJM0139,2010-09-10,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19379.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7480954746217071,-0.9437690767805567,0.0,0.0,0.0,0.0,0.0,0.0,45,17,15,30,35
ARB0834,2010-02-15,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,34991.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1243209274519794,1.0132411518671343,0.0,0.0,0.0,0.0,0.0,0.0,40,42,40,49,26
SOB0586,2010-04-01,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38202.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8597748268750434,0.8732370304627272,0.0,0.0,0.0,0.0,0.0,0.0,45,35,23,24,30
LAP0338,2010-08-29,0,2,2,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,106866.0,29.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9757409448823937,0.0,1.6890353080531675,0.5899348703838243,0.49159483179472413,0.0,0.0,0.0,0.0,0.0,42,23,33,45,31
